"kernel","gsize","device","input_bytes","output_bytes","device_mean","transfer_mean","machine","hostcode_mean","devicetransfer"
"rodinia-3.1-nn-NearestNeighbor","1000","IntelXeonCPU","8012","4000","0.0630917149999999","0.1249025267144775","gold2","0.1879942417144775","0.1879942417144774"
"rodinia-3.1-nn-NearestNeighbor","3000","IntelXeonCPU","24012","12000","0.0765542499999999","0.0706418044586181","gold2","0.1471960544586181","0.147196054458618"
"rodinia-3.1-nn-NearestNeighbor","17000","IntelXeonCPU","136012","68000","0.137000925","0.2119890385314941","gold2","0.3489899635314941","0.3489899635314941"
"rodinia-3.1-nn-NearestNeighbor","19000","IntelXeonCPU","152012","76000","0.147493135","0.2240071186773681","gold2","0.3715002536773681","0.3715002536773681"
"rodinia-3.1-particlefilter-find_index_kernel","1000","IntelXeonCPU","32004","24000","0.07607066","0.0846496883581543","gold2","0.1607203483581543","0.1607203483581543"
"rodinia-3.1-particlefilter-find_index_kernel","3000","IntelXeonCPU","96004","72000","0.091843395","0.0723840906567382","gold2","0.1642274856567382","0.1642274856567382"
"rodinia-3.1-particlefilter-find_index_kernel","5000","IntelXeonCPU","160004","120000","0.0958293299999999","0.0721079487475586","gold2","0.1679372787475586","0.1679372787475584"
"rodinia-3.1-particlefilter-find_index_kernel","7000","IntelXeonCPU","224004","168000","0.1238556899999999","0.0687257251763916","gold2","0.1925814151763916","0.1925814151763915"
"rodinia-3.1-particlefilter-find_index_kernel","9000","IntelXeonCPU","288004","216000","0.14771658","0.1414601224993896","gold2","0.2891767024993896","0.2891767024993896"
"rodinia-3.1-particlefilter-find_index_kernel","11000","IntelXeonCPU","352004","264000","0.163907935","0.0686205131048584","gold2","0.2325284481048584","0.2325284481048584"
"rodinia-3.1-particlefilter-find_index_kernel","13000","IntelXeonCPU","416004","312000","0.17469251","0.0893179193823242","gold2","0.2640104293823242","0.2640104293823242"
"rodinia-3.1-particlefilter-find_index_kernel","15000","IntelXeonCPU","480004","360000","0.20339073","0.0729209059710693","gold2","0.2763116359710693","0.2763116359710693"
"rodinia-3.1-particlefilter-find_index_kernel","17000","IntelXeonCPU","544004","408000","0.225190755","0.0872472561694336","gold2","0.3124380111694336","0.3124380111694336"
"rodinia-3.1-particlefilter-find_index_kernel","19000","IntelXeonCPU","608004","456000","0.219837635","0.0787947483465576","gold2","0.2986323833465576","0.2986323833465576"
"shoc-1.1.5-FFT-chk1D_512","1000","IntelXeonCPU","8004","4000","0.0837971399999999","0.0760458279870605","gold2","0.1598429679870605","0.1598429679870603"
"shoc-1.1.5-Reduction-reduce","1000","IntelXeonCPU","8004","8000","0.0728291599999999","0.095472899173584","gold2","0.1683020591735839","0.1683020591735839"
"shoc-1.1.5-Reduction-reduce","3000","IntelXeonCPU","24004","24000","0.08064211","0.1005428970953369","gold2","0.1811850070953369","0.1811850070953369"
"shoc-1.1.5-Reduction-reduce","5000","IntelXeonCPU","40004","40000","0.108080545","0.1716512054882812","gold2","0.2797317504882812","0.2797317504882812"
"shoc-1.1.5-Reduction-reduce","7000","IntelXeonCPU","56004","56000","0.136686325","0.1499416828887939","gold2","0.2866280078887939","0.2866280078887939"
"shoc-1.1.5-S3D-rdwdot_kernel","17000","IntelXeonCPU","204004","68000","0.2573657199999999","0.0735413863995361","gold2","0.3309071063995361","0.330907106399536"
"shoc-1.1.5-S3D-rdwdot_kernel","19000","IntelXeonCPU","228004","76000","0.28406611","0.0989223429113769","gold2","0.3829884529113769","0.3829884529113769"
"shoc-1.1.5-Triad-Triad","1000","IntelXeonCPU","8004","4000","0.05893833","0.0705015007800293","gold2","0.1294398307800293","0.1294398307800293"
"shoc-1.1.5-Triad-Triad","3000","IntelXeonCPU","24004","12000","0.067541005","0.0800782424365234","gold2","0.1476192474365234","0.1476192474365233"
"shoc-1.1.5-Triad-Triad","5000","IntelXeonCPU","40004","20000","0.083017205","0.1734043610095215","gold2","0.2564215660095215","0.2564215660095215"
"shoc-1.1.5-Triad-Triad","7000","IntelXeonCPU","56004","28000","0.0847304","0.0699770317932129","gold2","0.1547074317932129","0.1547074317932129"
"shoc-1.1.5-Triad-Triad","9000","IntelXeonCPU","72004","36000","0.09176822","0.07136015600708","gold2","0.16312837600708","0.16312837600708"
"shoc-1.1.5-Triad-Triad","11000","IntelXeonCPU","88004","44000","0.093636875","0.0690063191986084","gold2","0.1626431941986084","0.1626431941986084"
"shoc-1.1.5-Triad-Triad","13000","IntelXeonCPU","104004","52000","0.094914525","0.0684820719085693","gold2","0.1633965969085693","0.1633965969085692"
"shoc-1.1.5-Triad-Triad","15000","IntelXeonCPU","120004","60000","0.09340377","0.0686600670513916","gold2","0.1620638370513916","0.1620638370513916"
"shoc-1.1.5-Triad-Triad","17000","IntelXeonCPU","136004","68000","0.091783995","0.0644481236065673","gold2","0.1562321186065673","0.1562321186065673"
"shoc-1.1.5-Triad-Triad","19000","IntelXeonCPU","152004","76000","0.09443254","0.0635495709771728","gold2","0.1579821109771728","0.1579821109771728"
"amd-app-sdk-3.0-FloydWarshall-floydWarshallPass","100","IntelXeonCPU","408","800","0.051834925","0.0709792534667968","gold2","0.1228141784667968","0.1228141784667967"
"nvidia-4.2-MatVecMul-MatVecMulCoalesced0","100","IntelXeonCPU","1208","800","0.064709505","0.1046559010363769","gold2","0.1693654060363769","0.1693654060363769"
"nvidia-4.2-MatVecMul-MatVecMulCoalesced0","300","IntelXeonCPU","3608","2400","0.0940280999999999","0.0953573141235351","gold2","0.1893854141235351","0.189385414123535"
"nvidia-4.2-MatVecMul-MatVecMulCoalesced1","100","IntelXeonCPU","1208","800","0.0672596","0.0954193569854736","gold2","0.1626789569854736","0.1626789569854736"
"nvidia-4.2-MatVecMul-MatVecMulCoalesced2","100","IntelXeonCPU","1208","800","0.065297945","0.0963891906964111","gold2","0.1616871356964111","0.161687135696411"
"nvidia-4.2-MatVecMul-MatVecMulUncoalesced0","100","IntelXeonCPU","808","400","0.0647579799999999","0.1089847911486816","gold2","0.1737427711486816","0.1737427711486815"
