"kernel","gsize","device","input_bytes","output_bytes","device_mean","transfer_mean","machine","hostcode_mean","devicetransfer","#device"
"polybench-gpu-1.0-2DConvolution-Convolution2D_kernel","5000","GeForceGTX","20008","20000","0.00904304","0.2866627552880859","gold2","0.2957057952880859","0.2957057952880859","1"
"polybench-gpu-1.0-2DConvolution-Convolution2D_kernel","7000","GeForceGTX","28008","28000","0.00935488","0.2993030045977783","gold2","0.3086578845977783","0.3086578845977783","1"
"polybench-gpu-1.0-2DConvolution-Convolution2D_kernel","9000","GeForceGTX","36008","36000","0.0089822399999999","0.3151156317803955","gold2","0.3240978717803955","0.3240978717803954","1"
"polybench-gpu-1.0-2DConvolution-Convolution2D_kernel","11000","GeForceGTX","44008","44000","0.00919648","0.2767591874957275","gold2","0.2859556674957275","0.2859556674957275","1"
"polybench-gpu-1.0-2DConvolution-Convolution2D_kernel","13000","GeForceGTX","52008","52000","0.0088230399999999","0.2486034603204345","gold2","0.2574265003204345","0.2574265003204344","1"
"polybench-gpu-1.0-2DConvolution-Convolution2D_kernel","15000","GeForceGTX","60008","60000","0.00927008","0.3344913640917968","gold2","0.3437614440917969","0.3437614440917968","1"
"polybench-gpu-1.0-2DConvolution-Convolution2D_kernel","17000","GeForceGTX","68008","68000","0.0098150399999999","0.3375250669641113","gold2","0.3473401069641113","0.3473401069641111","1"
"polybench-gpu-1.0-2DConvolution-Convolution2D_kernel","19000","GeForceGTX","76008","76000","0.0099619199999999","0.2744845578900146","gold2","0.2844464778900146","0.2844464778900145","1"
"polybench-gpu-1.0-2mm-mm2_kernel1","1000","GeForceGTX","12012","4000","0.0226296","0.2154301591400146","gold2","0.2380597591400146","0.2380597591400146","1"
"polybench-gpu-1.0-2mm-mm2_kernel2","1000","GeForceGTX","12012","4000","0.0230675199999999","0.3042859574780273","gold2","0.3273534774780273","0.3273534774780272","1"
"polybench-gpu-1.0-3mm-mm3_kernel1","1000","GeForceGTX","12012","4000","0.0225580799999999","0.255464209276123","gold2","0.278022289276123","0.2780222892761229","1"
"polybench-gpu-1.0-3mm-mm3_kernel2","1000","GeForceGTX","12012","4000","0.02283648","0.2796809340930176","gold2","0.3025174140930176","0.3025174140930176","1"
"polybench-gpu-1.0-3mm-mm3_kernel3","1000","GeForceGTX","12012","4000","0.02282816","0.2566770928381348","gold2","0.2795052528381347","0.2795052528381347","1"
"polybench-gpu-1.0-correlation-reduce_kernel","1000","GeForceGTX","12012","4000","0.01087552","0.2222299010662841","gold2","0.2331054210662841","0.2331054210662841","1"
"polybench-gpu-1.0-correlation-reduce_kernel","3000","GeForceGTX","36012","12000","0.01008416","0.2795169275701904","gold2","0.2896010875701904","0.2896010875701904","1"
"polybench-gpu-1.0-correlation-reduce_kernel","5000","GeForceGTX","60012","20000","0.00943344","0.2898164474664306","gold2","0.2992498874664306","0.2992498874664306","1"
"polybench-gpu-1.0-correlation-reduce_kernel","7000","GeForceGTX","84012","28000","0.0091224","0.2413720801330566","gold2","0.2504944801330566","0.2504944801330566","1"
"polybench-gpu-1.0-correlation-reduce_kernel","9000","GeForceGTX","108012","36000","0.0090672","0.2897189633300781","gold2","0.2987861633300781","0.2987861633300781","1"
"polybench-gpu-1.0-correlation-reduce_kernel","11000","GeForceGTX","132012","44000","0.0091043199999999","0.2684864316479492","gold2","0.2775907516479492","0.2775907516479491","1"
"polybench-gpu-1.0-correlation-reduce_kernel","13000","GeForceGTX","156012","52000","0.00973872","0.3412515754101562","gold2","0.3509902954101562","0.3509902954101562","1"
"polybench-gpu-1.0-correlation-reduce_kernel","15000","GeForceGTX","180012","60000","0.00919392","0.3435153733654785","gold2","0.3527092933654785","0.3527092933654785","1"
"polybench-gpu-1.0-correlation-reduce_kernel","17000","GeForceGTX","204012","68000","0.00964288","0.3335618567095947","gold2","0.3432047367095947","0.3432047367095947","1"
"polybench-gpu-1.0-correlation-reduce_kernel","19000","GeForceGTX","228012","76000","0.0094608","0.3101476499359131","gold2","0.3196084499359131","0.3196084499359131","1"
"polybench-gpu-1.0-covariance-reduce_kernel","1000","GeForceGTX","8008","4000","0.01082736","0.2086345578771972","gold2","0.2194619178771972","0.2194619178771972","1"
"polybench-gpu-1.0-covariance-reduce_kernel","3000","GeForceGTX","24008","12000","0.00959728","0.2824833607928467","gold2","0.2920806407928467","0.2920806407928467","1"
"polybench-gpu-1.0-covariance-reduce_kernel","5000","GeForceGTX","40008","20000","0.00928464","0.2849298470758056","gold2","0.2942144870758056","0.2942144870758056","1"
"polybench-gpu-1.0-covariance-reduce_kernel","7000","GeForceGTX","56008","28000","0.00901824","0.2633141898858642","gold2","0.2723324298858642","0.2723324298858642","1"
"polybench-gpu-1.0-covariance-reduce_kernel","9000","GeForceGTX","72008","36000","0.0088566399999999","0.2425736330560302","gold2","0.2514302730560303","0.2514302730560301","1"
"polybench-gpu-1.0-covariance-reduce_kernel","11000","GeForceGTX","88008","44000","0.00906688","0.2962960598345947","gold2","0.3053629398345947","0.3053629398345947","1"
"polybench-gpu-1.0-covariance-reduce_kernel","13000","GeForceGTX","104008","52000","0.00892864","0.2327431606134033","gold2","0.2416718006134033","0.2416718006134033","1"
"polybench-gpu-1.0-covariance-reduce_kernel","15000","GeForceGTX","120008","60000","0.00897488","0.3079608976641845","gold2","0.3169357776641845","0.3169357776641845","1"
"polybench-gpu-1.0-covariance-reduce_kernel","17000","GeForceGTX","136008","68000","0.0102243199999999","0.3538074716870117","gold2","0.3640317916870117","0.3640317916870116","1"
"polybench-gpu-1.0-covariance-reduce_kernel","19000","GeForceGTX","152008","76000","0.0110777599999999","0.3299227969458008","gold2","0.3410005569458008","0.3410005569458006","1"
"rodinia-3.1-backprop-bpnn_adjust_weights_ocl","1000","GeForceGTX","16008","8000","0.00987072","0.2842448233654785","gold2","0.2941155433654785","0.2941155433654785","1"
"rodinia-3.1-backprop-bpnn_adjust_weights_ocl","3000","GeForceGTX","48008","24000","0.00976656","0.3293254562200928","gold2","0.3390920162200928","0.3390920162200928","1"
"rodinia-3.1-backprop-bpnn_adjust_weights_ocl","5000","GeForceGTX","80008","40000","0.009604","0.3403014908752441","gold2","0.3499054908752441","0.3499054908752441","1"
"rodinia-3.1-backprop-bpnn_adjust_weights_ocl","7000","GeForceGTX","112008","56000","0.0105876799999999","0.3162484291613769","gold2","0.3268361091613769","0.3268361091613768","1"
"rodinia-3.1-backprop-bpnn_adjust_weights_ocl","9000","GeForceGTX","144008","72000","0.01078592","0.2940060073376465","gold2","0.3047919273376465","0.3047919273376465","1"
"rodinia-3.1-backprop-bpnn_adjust_weights_ocl","11000","GeForceGTX","176008","88000","0.0131504","0.2872939645477295","gold2","0.3004443645477295","0.3004443645477295","1"
"rodinia-3.1-backprop-bpnn_adjust_weights_ocl","13000","GeForceGTX","208008","104000","0.01392032","0.3578898778302002","gold2","0.3718101978302002","0.3718101978302002","1"
"rodinia-3.1-backprop-bpnn_adjust_weights_ocl","15000","GeForceGTX","240008","120000","0.01447568","0.3042351239855957","gold2","0.3187108039855957","0.3187108039855957","1"
"rodinia-3.1-backprop-bpnn_adjust_weights_ocl","17000","GeForceGTX","272008","136000","0.0167376","0.3283053439544677","gold2","0.3450429439544678","0.3450429439544677","1"
"rodinia-3.1-backprop-bpnn_adjust_weights_ocl","19000","GeForceGTX","304008","152000","0.017228","0.3028763605804443","gold2","0.3201043605804443","0.3201043605804443","1"
"rodinia-3.1-backprop-bpnn_layerforward_ocl","1000","GeForceGTX","16008","20000","0.01068912","0.2906028225964355","gold2","0.3012919425964355","0.3012919425964355","1"
"rodinia-3.1-backprop-bpnn_layerforward_ocl","3000","GeForceGTX","48008","60000","0.01002672","0.3319060535900879","gold2","0.3419327735900879","0.3419327735900879","1"
"rodinia-3.1-backprop-bpnn_layerforward_ocl","5000","GeForceGTX","80008","100000","0.0094895999999999","0.3066820461181641","gold2","0.316171646118164","0.3161716461181639","1"
"rodinia-3.1-bfs-BFS_2","1000","GeForceGTX","1004","4000","0.0096864","0.2661770090423584","gold2","0.2758634090423584","0.2758634090423584","1"
"rodinia-3.1-bfs-BFS_2","3000","GeForceGTX","3004","12000","0.00972672","0.316816134309082","gold2","0.326542854309082","0.326542854309082","1"
"rodinia-3.1-bfs-BFS_2","5000","GeForceGTX","5004","20000","0.00999248","0.3278561833300781","gold2","0.3378486633300781","0.3378486633300781","1"
"rodinia-3.1-bfs-BFS_2","7000","GeForceGTX","7004","28000","0.00962672","0.254585173081665","gold2","0.264211893081665","0.264211893081665","1"
"rodinia-3.1-bfs-BFS_2","9000","GeForceGTX","9004","36000","0.00956256","0.2739993849615478","gold2","0.2835619449615478","0.2835619449615478","1"
"rodinia-3.1-bfs-BFS_2","11000","GeForceGTX","11004","44000","0.0098401599999999","0.3084033435705566","gold2","0.3182435035705566","0.3182435035705565","1"
"rodinia-3.1-bfs-BFS_2","13000","GeForceGTX","13004","52000","0.0095267199999999","0.355388412522583","gold2","0.364915132522583","0.3649151325225829","1"
"rodinia-3.1-bfs-BFS_2","15000","GeForceGTX","15004","60000","0.0095755199999999","0.2689402957348633","gold2","0.2785158157348633","0.2785158157348631","1"
"rodinia-3.1-bfs-BFS_2","17000","GeForceGTX","17004","68000","0.0096184","0.2573066965118408","gold2","0.2669250965118408","0.2669250965118408","1"
"rodinia-3.1-bfs-BFS_2","19000","GeForceGTX","19004","76000","0.0098712","0.4442255941284179","gold2","0.4540967941284179","0.4540967941284179","1"
"rodinia-3.1-cfd-initialize_variables","1000","GeForceGTX","4004","4000","0.0111328","0.2396263247558593","gold2","0.2507591247558594","0.2507591247558593","1"
"rodinia-3.1-cfd-initialize_variables","3000","GeForceGTX","12004","12000","0.00977568","0.2290792051013183","gold2","0.2388548851013183","0.2388548851013183","1"
"rodinia-3.1-cfd-initialize_variables","5000","GeForceGTX","20004","20000","0.00957232","0.2861465883099365","gold2","0.2957189083099365","0.2957189083099365","1"
"rodinia-3.1-cfd-initialize_variables","7000","GeForceGTX","28004","28000","0.00898096","0.247451334845581","gold2","0.256432294845581","0.256432294845581","1"
"rodinia-3.1-cfd-initialize_variables","9000","GeForceGTX","36004","36000","0.00892992","0.2728546144543457","gold2","0.2817845344543457","0.2817845344543457","1"
"rodinia-3.1-cfd-initialize_variables","11000","GeForceGTX","44004","44000","0.00903456","0.305078341687622","gold2","0.314112901687622","0.314112901687622","1"
"rodinia-3.1-cfd-initialize_variables","13000","GeForceGTX","52004","52000","0.00891376","0.2524073078100586","gold2","0.2613210678100586","0.2613210678100586","1"
"rodinia-3.1-cfd-initialize_variables","15000","GeForceGTX","60004","60000","0.00898576","0.3442659356329345","gold2","0.3532516956329345","0.3532516956329345","1"
"rodinia-3.1-cfd-time_step","1000","GeForceGTX","12008","4000","0.01098064","0.2723250049890137","gold2","0.2833056449890136","0.2833056449890136","1"
"rodinia-3.1-cfd-time_step","3000","GeForceGTX","36008","12000","0.00949024","0.3240859623925781","gold2","0.3335762023925781","0.333576202392578","1"
"rodinia-3.1-cfd-time_step","5000","GeForceGTX","60008","20000","0.00947104","0.2825201938256836","gold2","0.2919912338256836","0.2919912338256836","1"
"rodinia-3.1-cfd-time_step","7000","GeForceGTX","84008","28000","0.0095144","0.3219875607543945","gold2","0.3315019607543945","0.3315019607543945","1"
"rodinia-3.1-cfd-time_step","9000","GeForceGTX","108008","36000","0.00903616","0.3322242731970214","gold2","0.3412604331970215","0.3412604331970214","1"
"rodinia-3.1-cfd-time_step","11000","GeForceGTX","132008","44000","0.0091","0.3865091403961181","gold2","0.3956091403961181","0.3956091403961181","1"
"rodinia-3.1-cfd-time_step","13000","GeForceGTX","156008","52000","0.00954144","0.2970863103967285","gold2","0.3066277503967285","0.3066277503967285","1"
"rodinia-3.1-cfd-time_step","15000","GeForceGTX","180008","60000","0.00933136","0.3472856138769531","gold2","0.3566169738769531","0.3566169738769531","1"
"rodinia-3.1-cfd-time_step","17000","GeForceGTX","204008","68000","0.01004048","0.3966217457232666","gold2","0.4066622257232666","0.4066622257232666","1"
"rodinia-3.1-cfd-time_step","19000","GeForceGTX","228008","76000","0.00980576","0.3098003057501221","gold2","0.319606065750122","0.319606065750122","1"
"rodinia-3.1-nn-NearestNeighbor","1000","GeForceGTX","8012","4000","0.0110646399999999","0.2118281212304687","gold2","0.2228927612304687","0.2228927612304686","1"
"rodinia-3.1-nn-NearestNeighbor","3000","GeForceGTX","24012","12000","0.00988352","0.3489781647991943","gold2","0.3588616847991943","0.3588616847991943","1"
"rodinia-3.1-nn-NearestNeighbor","5000","GeForceGTX","40012","20000","0.00899264","0.2497046313470459","gold2","0.2586972713470459","0.2586972713470459","1"
"rodinia-3.1-nn-NearestNeighbor","7000","GeForceGTX","56012","28000","0.00964128","0.2434948779895019","gold2","0.2531361579895019","0.2531361579895019","1"
"rodinia-3.1-nn-NearestNeighbor","9000","GeForceGTX","72012","36000","0.00899264","0.2388935408776855","gold2","0.2478861808776855","0.2478861808776855","1"
"rodinia-3.1-nn-NearestNeighbor","11000","GeForceGTX","88012","44000","0.0096084799999999","0.2529297146563721","gold2","0.262538194656372","0.262538194656372","1"
"rodinia-3.1-nn-NearestNeighbor","13000","GeForceGTX","104012","52000","0.00873616","0.2698821757238769","gold2","0.2786183357238769","0.2786183357238769","1"
"rodinia-3.1-nn-NearestNeighbor","15000","GeForceGTX","120012","60000","0.0089822399999999","0.2903069865319824","gold2","0.2992892265319824","0.2992892265319823","1"
"rodinia-3.1-nn-NearestNeighbor","17000","GeForceGTX","136012","68000","0.0102003199999999","0.2753464596325684","gold2","0.2855467796325683","0.2855467796325682","1"
"rodinia-3.1-nn-NearestNeighbor","19000","GeForceGTX","152012","76000","0.0111592","0.2423023993499755","gold2","0.2534615993499756","0.2534615993499755","1"
"rodinia-3.1-particlefilter-find_index_kernel","1000","GeForceGTX","32004","24000","0.0412424","0.2718071548248291","gold2","0.3130495548248291","0.3130495548248291","1"
"rodinia-3.1-particlefilter-find_index_kernel","3000","GeForceGTX","96004","72000","0.11431408","0.3783230774401855","gold2","0.4926371574401855","0.4926371574401855","1"
"rodinia-3.1-particlefilter-find_index_kernel","5000","GeForceGTX","160004","120000","0.1508291199999999","0.4251579806011963","gold2","0.5759871006011963","0.5759871006011962","1"
"rodinia-3.1-particlefilter-find_index_kernel","7000","GeForceGTX","224004","168000","0.222016","0.3479522235717773","gold2","0.5699682235717773","0.5699682235717773","1"
"rodinia-3.1-particlefilter-find_index_kernel","9000","GeForceGTX","288004","216000","0.2676726399999999","0.3327070654290772","gold2","0.6003797054290771","0.6003797054290771","1"
"rodinia-3.1-particlefilter-find_index_kernel","11000","GeForceGTX","352004","264000","0.38861872","0.3581595297406006","gold2","0.7467782497406006","0.7467782497406006","1"
"rodinia-3.1-particlefilter-find_index_kernel","13000","GeForceGTX","416004","312000","0.4385968","0.4699365347320556","gold2","0.9085333347320556","0.9085333347320556","1"
"rodinia-3.1-particlefilter-find_index_kernel","15000","GeForceGTX","480004","360000","0.63138544","0.4658323582330322","gold2","1.0972177982330322","1.0972177982330322","1"
"rodinia-3.1-particlefilter-find_index_kernel","17000","GeForceGTX","544004","408000","0.66350928","0.5408502514025879","gold2","1.204359531402588","1.204359531402588","1"
"rodinia-3.1-particlefilter-find_index_kernel","19000","GeForceGTX","608004","456000","0.7072352","0.5354465417144776","gold2","1.2426817417144775","1.2426817417144775","1"
"shoc-1.1.5-FFT-chk1D_512","1000","GeForceGTX","8004","4000","0.00952864","0.2048883407434082","gold2","0.2144169807434082","0.2144169807434082","1"
"shoc-1.1.5-FFT-chk1D_512","3000","GeForceGTX","24004","12000","0.0094227199999999","0.2297552222760009","gold2","0.2391779422760009","0.2391779422760008","1"
"shoc-1.1.5-FFT-chk1D_512","5000","GeForceGTX","40004","20000","0.00956112","0.2707857504223633","gold2","0.2803468704223633","0.2803468704223633","1"
"shoc-1.1.5-FFT-chk1D_512","7000","GeForceGTX","56004","28000","0.0104051199999999","0.257384243861084","gold2","0.267789363861084","0.2677893638610839","1"
"shoc-1.1.5-FFT-chk1D_512","9000","GeForceGTX","72004","36000","0.0109761599999999","0.2562517281072998","gold2","0.2672278881072998","0.2672278881072997","1"
"shoc-1.1.5-FFT-chk1D_512","11000","GeForceGTX","88004","44000","0.01178336","0.2529876246496582","gold2","0.2647709846496582","0.2647709846496582","1"
"shoc-1.1.5-FFT-chk1D_512","13000","GeForceGTX","104004","52000","0.01272704","0.2766833127069091","gold2","0.2894103527069092","0.2894103527069091","1"
"shoc-1.1.5-FFT-chk1D_512","15000","GeForceGTX","120004","60000","0.0138083199999999","0.2995285292126465","gold2","0.3133368492126465","0.3133368492126464","1"
"shoc-1.1.5-FFT-chk1D_512","17000","GeForceGTX","136004","68000","0.01505024","0.2667605204980469","gold2","0.2818107604980469","0.2818107604980469","1"
"shoc-1.1.5-FFT-chk1D_512","19000","GeForceGTX","152004","76000","0.01578384","0.3135520879632568","gold2","0.3293359279632568","0.3293359279632568","1"
"shoc-1.1.5-Reduction-reduce","1000","GeForceGTX","8004","8000","0.0093296","0.2510091832641601","gold2","0.2603387832641601","0.2603387832641601","1"
"shoc-1.1.5-Reduction-reduce","3000","GeForceGTX","24004","24000","0.00937024","0.4146023666589356","gold2","0.4239726066589355","0.4239726066589355","1"
"shoc-1.1.5-Reduction-reduce","5000","GeForceGTX","40004","40000","0.00948688","0.4057596066638184","gold2","0.4152464866638183","0.4152464866638183","1"
"shoc-1.1.5-Reduction-reduce","7000","GeForceGTX","56004","56000","0.0088864","0.2644235460601806","gold2","0.2733099460601806","0.2733099460601806","1"
"shoc-1.1.5-Reduction-reduce","9000","GeForceGTX","72004","72000","0.00958064","0.3041019161523438","gold2","0.3136825561523437","0.3136825561523437","1"
"shoc-1.1.5-Reduction-reduce","11000","GeForceGTX","88004","88000","0.01044112","0.326627914576416","gold2","0.337069034576416","0.337069034576416","1"
"shoc-1.1.5-S3D-gr_base","1000","GeForceGTX","16008","4000","0.0125616","0.263552148550415","gold2","0.276113748550415","0.276113748550415","1"
"shoc-1.1.5-S3D-gr_base","3000","GeForceGTX","48008","12000","0.01357744","0.2785246584649658","gold2","0.2921020984649658","0.2921020984649658","1"
"shoc-1.1.5-S3D-gr_base","5000","GeForceGTX","80008","20000","0.01408928","0.3301096621844482","gold2","0.3441989421844482","0.3441989421844482","1"
"shoc-1.1.5-S3D-gr_base","7000","GeForceGTX","112008","28000","0.0141932799999999","0.4421327278430176","gold2","0.4563260078430176","0.4563260078430175","1"
"shoc-1.1.5-S3D-gr_base","9000","GeForceGTX","144008","36000","0.0155145599999999","0.3023891970953369","gold2","0.3179037570953369","0.3179037570953368","1"
"shoc-1.1.5-S3D-gr_base","11000","GeForceGTX","176008","44000","0.01759248","0.3232030369677734","gold2","0.3407955169677734","0.3407955169677734","1"
"shoc-1.1.5-S3D-gr_base","13000","GeForceGTX","208008","52000","0.01897248","0.3432926300158691","gold2","0.3622651100158691","0.3622651100158691","1"
"shoc-1.1.5-S3D-gr_base","15000","GeForceGTX","240008","60000","0.0198852799999999","0.3498363710772705","gold2","0.3697216510772705","0.3697216510772704","1"
"shoc-1.1.5-S3D-gr_base","17000","GeForceGTX","272008","68000","0.02192496","0.3299617892675781","gold2","0.3518867492675781","0.351886749267578","1"
"shoc-1.1.5-S3D-gr_base","19000","GeForceGTX","304008","76000","0.02363744","0.2947276570458984","gold2","0.3183650970458984","0.3183650970458984","1"
"shoc-1.1.5-S3D-qssa2_kernel","1000","GeForceGTX","12000","8000","0.02305472","0.2197662581646728","gold2","0.2428209781646728","0.2428209781646728","1"
"shoc-1.1.5-S3D-qssa2_kernel","3000","GeForceGTX","36000","24000","0.02892032","0.2639137235028076","gold2","0.2928340435028076","0.2928340435028076","1"
"shoc-1.1.5-S3D-qssa2_kernel","5000","GeForceGTX","60000","40000","0.0310652799999999","0.2480608872973632","gold2","0.2791261672973633","0.2791261672973631","1"
"shoc-1.1.5-S3D-qssa2_kernel","7000","GeForceGTX","84000","56000","0.03849104","0.2524726097497559","gold2","0.2909636497497558","0.2909636497497558","1"
"shoc-1.1.5-S3D-qssa2_kernel","9000","GeForceGTX","108000","72000","0.04644624","0.3092289804895019","gold2","0.3556752204895019","0.3556752204895019","1"
"shoc-1.1.5-S3D-qssa2_kernel","11000","GeForceGTX","132000","88000","0.05405408","0.2455713167285156","gold2","0.2996253967285156","0.2996253967285155","1"
"shoc-1.1.5-S3D-qssa2_kernel","13000","GeForceGTX","156000","104000","0.06351104","0.3371537663659668","gold2","0.4006648063659668","0.4006648063659668","1"
"shoc-1.1.5-S3D-qssa2_kernel","15000","GeForceGTX","180000","120000","0.06355088","0.3539415096789551","gold2","0.4174923896789551","0.4174923896789551","1"
"shoc-1.1.5-S3D-qssa2_kernel","17000","GeForceGTX","204000","136000","0.07161856","0.2481317489904785","gold2","0.3197503089904785","0.3197503089904785","1"
"shoc-1.1.5-S3D-qssa2_kernel","19000","GeForceGTX","228000","152000","0.0801350399999999","0.25891525296875","gold2","0.33905029296875","0.3390502929687499","1"
"shoc-1.1.5-S3D-qssa_kernel","1000","GeForceGTX","8000","12000","0.01875808","0.2381570124682617","gold2","0.2569150924682617","0.2569150924682617","1"
"shoc-1.1.5-S3D-qssa_kernel","3000","GeForceGTX","24000","36000","0.0231912","0.2236650126159668","gold2","0.2468562126159668","0.2468562126159668","1"
"shoc-1.1.5-S3D-qssa_kernel","5000","GeForceGTX","40000","60000","0.02474928","0.2694079866168213","gold2","0.2941572666168213","0.2941572666168213","1"
"shoc-1.1.5-S3D-qssa_kernel","7000","GeForceGTX","56000","84000","0.02912704","0.3562539433526611","gold2","0.3853809833526611","0.3853809833526611","1"
"shoc-1.1.5-S3D-qssa_kernel","9000","GeForceGTX","72000","108000","0.0341929599999999","0.298000414633789","gold2","0.332193374633789","0.3321933746337889","1"
"shoc-1.1.5-S3D-qssa_kernel","11000","GeForceGTX","88000","132000","0.0391059199999999","0.2793032844830322","gold2","0.3184092044830322","0.3184092044830321","1"
"shoc-1.1.5-S3D-qssa_kernel","13000","GeForceGTX","104000","156000","0.04586112","0.2474557211254882","gold2","0.2933168411254883","0.2933168411254881","1"
"shoc-1.1.5-S3D-qssa_kernel","15000","GeForceGTX","120000","180000","0.0475816","0.3365834485992431","gold2","0.3841650485992431","0.3841650485992431","1"
"shoc-1.1.5-S3D-qssa_kernel","17000","GeForceGTX","136000","204000","0.05492528","0.2983061500537109","gold2","0.3532314300537109","0.3532314300537109","1"
"shoc-1.1.5-S3D-qssa_kernel","19000","GeForceGTX","152000","228000","0.0588236799999999","0.2618469247058105","gold2","0.3206706047058105","0.3206706047058104","1"
"shoc-1.1.5-S3D-qssab_kernel","1000","GeForceGTX","4000","12000","0.0100078399999999","0.2110312167779541","gold2","0.2210390567779541","0.221039056777954","1"
"shoc-1.1.5-S3D-qssab_kernel","3000","GeForceGTX","12000","36000","0.01210704","0.2951334461450195","gold2","0.3072404861450195","0.3072404861450195","1"
"shoc-1.1.5-S3D-qssab_kernel","5000","GeForceGTX","20000","60000","0.01220928","0.2947462959429932","gold2","0.3069555759429931","0.3069555759429931","1"
"shoc-1.1.5-S3D-qssab_kernel","7000","GeForceGTX","28000","84000","0.01383008","0.2960818863238525","gold2","0.3099119663238525","0.3099119663238525","1"
"shoc-1.1.5-S3D-qssab_kernel","9000","GeForceGTX","36000","108000","0.01446048","0.3194220902667236","gold2","0.3338825702667236","0.3338825702667236","1"
"shoc-1.1.5-S3D-qssab_kernel","11000","GeForceGTX","44000","132000","0.01610784","0.3109666877404785","gold2","0.3270745277404785","0.3270745277404784","1"
"shoc-1.1.5-S3D-qssab_kernel","13000","GeForceGTX","52000","156000","0.01785936","0.2886074578558349","gold2","0.3064668178558349","0.3064668178558349","1"
"shoc-1.1.5-S3D-qssab_kernel","15000","GeForceGTX","60000","180000","0.018176","0.348812182067871","gold2","0.3669881820678711","0.366988182067871","1"
"shoc-1.1.5-S3D-qssab_kernel","17000","GeForceGTX","68000","204000","0.020648","0.3498878505249023","gold2","0.3705358505249023","0.3705358505249023","1"
"shoc-1.1.5-S3D-qssab_kernel","19000","GeForceGTX","76000","228000","0.0215100799999999","0.2856862987078857","gold2","0.3071963787078857","0.3071963787078856","1"
"shoc-1.1.5-S3D-ratt10_kernel","1000","GeForceGTX","4004","4000","0.00973376","0.2119454506628418","gold2","0.2216792106628418","0.2216792106628418","1"
"shoc-1.1.5-S3D-ratt10_kernel","3000","GeForceGTX","12004","12000","0.01031792","0.3160341994458008","gold2","0.3263521194458008","0.3263521194458008","1"
"shoc-1.1.5-S3D-ratt10_kernel","5000","GeForceGTX","20004","20000","0.01063712","0.243736430415039","gold2","0.254373550415039","0.254373550415039","1"
"shoc-1.1.5-S3D-ratt10_kernel","7000","GeForceGTX","28004","28000","0.01119248","0.2384222355761718","gold2","0.2496147155761718","0.2496147155761718","1"
"shoc-1.1.5-S3D-ratt10_kernel","9000","GeForceGTX","36004","36000","0.01206992","0.2981913295422363","gold2","0.3102612495422363","0.3102612495422363","1"
"shoc-1.1.5-S3D-ratt10_kernel","11000","GeForceGTX","44004","44000","0.01301376","0.252721627802124","gold2","0.265735387802124","0.2657353878021239","1"
"shoc-1.1.5-S3D-ratt10_kernel","13000","GeForceGTX","52004","52000","0.01344336","0.2386509087988281","gold2","0.2520942687988281","0.2520942687988281","1"
"shoc-1.1.5-S3D-ratt10_kernel","15000","GeForceGTX","60004","60000","0.01386272","0.2961088509686279","gold2","0.3099715709686279","0.3099715709686279","1"
"shoc-1.1.5-S3D-ratt10_kernel","17000","GeForceGTX","68004","68000","0.01564656","0.2727147509588623","gold2","0.2883613109588623","0.2883613109588622","1"
"shoc-1.1.5-S3D-ratt10_kernel","19000","GeForceGTX","76004","76000","0.01636896","0.2435895456304931","gold2","0.2599585056304931","0.2599585056304931","1"
"shoc-1.1.5-S3D-ratt2_kernel","1000","GeForceGTX","12004","4000","0.01345264","0.2281929345697021","gold2","0.2416455745697021","0.2416455745697021","1"
"shoc-1.1.5-S3D-ratt2_kernel","3000","GeForceGTX","36004","12000","0.01389408","0.3300545226763916","gold2","0.3439486026763916","0.3439486026763916","1"
"shoc-1.1.5-S3D-ratt2_kernel","5000","GeForceGTX","60004","20000","0.01455312","0.3124916054180908","gold2","0.3270447254180908","0.3270447254180907","1"
"shoc-1.1.5-S3D-ratt2_kernel","7000","GeForceGTX","84004","28000","0.01474048","0.2941653599200439","gold2","0.3089058399200439","0.3089058399200439","1"
"shoc-1.1.5-S3D-ratt2_kernel","9000","GeForceGTX","108004","36000","0.01613584","0.33955845397583","gold2","0.3556942939758301","0.35569429397583","1"
"shoc-1.1.5-S3D-ratt2_kernel","11000","GeForceGTX","132004","44000","0.0183168","0.2941474372131347","gold2","0.3124642372131347","0.3124642372131347","1"
"shoc-1.1.5-S3D-ratt2_kernel","13000","GeForceGTX","156004","52000","0.0201936","0.3134195572723389","gold2","0.3336131572723388","0.3336131572723388","1"
"shoc-1.1.5-S3D-ratt2_kernel","15000","GeForceGTX","180004","60000","0.02036304","0.3456535863580322","gold2","0.3660166263580322","0.3660166263580322","1"
"shoc-1.1.5-S3D-ratt2_kernel","17000","GeForceGTX","204004","68000","0.02386064","0.3769090705407715","gold2","0.4007697105407715","0.4007697105407715","1"
"shoc-1.1.5-S3D-ratt2_kernel","19000","GeForceGTX","228004","76000","0.02496576","0.32323980640625","gold2","0.34820556640625","0.34820556640625","1"
"shoc-1.1.5-S3D-ratt3_kernel","1000","GeForceGTX","12004","4000","0.0131367999999999","0.2738667171508789","gold2","0.2870035171508789","0.2870035171508788","1"
"shoc-1.1.5-S3D-ratt3_kernel","3000","GeForceGTX","36004","12000","0.0135694399999999","0.3277839764428711","gold2","0.3413534164428711","0.341353416442871","1"
